community_id,community_name,record_type,record_id,source_post_id,reply_to_comment_id,user_id,username,created_at,raw_text,clean_text,like_count,comment_count,engagement_count,city,industry,gender
demo_shameless_community,Demo Shameless Community,post,a46e622f-d7c5-4beb-948f-bdc4813b1fca,a46e622f-d7c5-4beb-948f-bdc4813b1fca,,ec455a41-4c72-4c7d-9ace-89f42929f39e,brookea,2026-02-09 09:51:00+00:00,Can someone explain why podcast guest episodes keeps coming back? Trying to separate what is actually interesting from what is just loud online. Would love your opinion. Curious whether people changed their mind over the last few weeks.,can someone explain why podcast guest episodes keeps coming back trying to separate what is actually interesting from what is just loud online would love your opinion curious whether people changed their mind over the last few weeks ,1,0,1,London,Student,female
demo_shameless_community,Demo Shameless Community,comment,715e3ce2-bc50-4e70-b27a-ed352ec50d7d,96893c7b-7acc-4d2e-820f-a2977f4e8af8,,ec455a41-4c72-4c7d-9ace-89f42929f39e,brookea,2026-02-09 23:33:00+00:00,"There is a good point buried in the mess, but people are reacting to the performance of it all.",there is a good point buried in the mess but people are reacting to the performance of it all ,3,0,3,London,Student,female
demo_shameless_community,Demo Shameless Community,comment,e2ff097e-96b5-43eb-b830-3a88c40faf53,96893c7b-7acc-4d2e-820f-a2977f4e8af8,,971b74b9-34b6-4d68-b86b-6374e2cf764f,remis,2026-02-10 08:33:00+00:00,I think the internet is flattening the most interesting part of it.,i think the internet is flattening the most interesting part of it ,0,0,0,Bristol,Nonprofit,male
demo_shameless_community,Demo Shameless Community,comment,e58a5ef3-a1df-44a1-a35d-0016b708f748,96893c7b-7acc-4d2e-820f-a2977f4e8af8,,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-02-10 10:33:00+00:00,This would make such a good newsletter round-up topic.,this would make such a good newsletter round up topic ,0,0,0,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,post,00cbe6bf-483d-4e0e-a1f5-25608d99613d,00cbe6bf-483d-4e0e-a1f5-25608d99613d,,af539199-de83-4688-9b2a-e07b09231d2a,delia_daily,2026-02-10 13:08:00+00:00,Hot take request: girlboss backlash. I want the read that makes the whole thing click. Please send your article or voice note. Bonus points if it's more thoughtful than whatever TikTok is doing with it today.,hot take request girlboss backlash i want the read that makes the whole thing click please send your article or voice note bonus points if it s more thoughtful than whatever tiktok is doing with it today ,2,1,3,Melbourne,Finance,non_binary
demo_shameless_community,Demo Shameless Community,comment,eb0e59a7-2b47-4e59-a172-0b2ea75db8d1,00cbe6bf-483d-4e0e-a1f5-25608d99613d,,e6716ed7-f5f8-4f76-8b16-786cb55b5c1a,rubyx,2026-02-10 16:08:00+00:00,"I don't even fully disagree, I just think people overcorrect online.",i don t even fully disagree i just think people overcorrect online ,0,0,0,Auckland,Government,female
demo_shameless_community,Demo Shameless Community,post,52d9a4ff-e0e3-43bb-a7bb-940f06c81c4a,52d9a4ff-e0e3-43bb-a7bb-940f06c81c4a,,3c46fc4c-22a4-4dca-9078-1eb0d5d529cc,mads,2026-02-12 09:05:00+00:00,I keep circling back to internet overexposure. This has been rattling around in my head since the latest episode. Keen for the community's smartest read.,i keep circling back to internet overexposure this has been rattling around in my head since the latest episode keen for the community s smartest read ,2,2,4,London,Legal,male
demo_shameless_community,Demo Shameless Community,post,13cc3fe7-d385-499e-8c46-e80b373fd448,13cc3fe7-d385-499e-8c46-e80b373fd448,,971b74b9-34b6-4d68-b86b-6374e2cf764f,remis,2026-02-12 09:47:00+00:00,Can someone explain why sad girl pop keeps coming back? Trying to separate what is actually interesting from what is just loud online. Would love your take.,can someone explain why sad girl pop keeps coming back trying to separate what is actually interesting from what is just loud online would love your take ,3,3,6,Bristol,Nonprofit,male
demo_shameless_community,Demo Shameless Community,comment,439dd524-f900-471f-9212-7ebf017aaa85,13cc3fe7-d385-499e-8c46-e80b373fd448,,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-02-12 14:47:00+00:00,Same. It lands differently once you think about who the audience is.,same it lands differently once you think about who the audience is ,1,0,1,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,comment,727d45c5-b79e-4bc2-84c8-7b4c0e544f3f,52d9a4ff-e0e3-43bb-a7bb-940f06c81c4a,,7b71142d-776d-422c-9dd8-e8a1db4563e1,layla,2026-02-12 17:05:00+00:00,"There is a good point buried in the mess, but people are reacting to the performance of it all.",there is a good point buried in the mess but people are reacting to the performance of it all ,0,0,0,Wellington,Marketing,female
demo_shameless_community,Demo Shameless Community,comment,5a5c31e7-917f-4684-8274-8cbd62f291d3,13cc3fe7-d385-499e-8c46-e80b373fd448,439dd524-f900-471f-9212-7ebf017aaa85,6282edfc-8011-4fa6-b0a1-a461e37f1c3b,dani54,2026-02-12 18:47:00+00:00,Replying because my unglamorous answer is that PR teams are better at shaping the vibe than the substance.,replying because my unglamorous answer is that pr teams are better at shaping the vibe than the substance ,0,0,0,Melbourne,Healthcare,prefer_not_to_say
demo_shameless_community,Demo Shameless Community,comment,fa3e8ce7-4156-4e6a-93ab-a6d9a6a625f8,13cc3fe7-d385-499e-8c46-e80b373fd448,,d48cb34a-67cb-4a35-ab29-05b3fd2d2699,ana,2026-02-13 06:47:00+00:00,"I don't have a full thesis, but my gut says we're rewarding familiarity.",i don t have a full thesis but my gut says we re rewarding familiarity ,2,0,2,London,Nonprofit,male
demo_shameless_community,Demo Shameless Community,comment,28835985-2934-49de-96ff-d2a9505ef804,52d9a4ff-e0e3-43bb-a7bb-940f06c81c4a,,8c3853ef-e9fd-489e-a00e-c4e6de6388c3,soph,2026-02-13 11:05:00+00:00,There is also a class angle here that people skip past.,there is also a class angle here that people skip past ,1,0,1,Bristol,Healthcare,female
demo_shameless_community,Demo Shameless Community,post,c09b7467-d5f1-456c-8f6e-5d015f0248b7,c09b7467-d5f1-456c-8f6e-5d015f0248b7,,b3cbce25-bcfc-4039-8e81-460817f8514c,poppy_club,2026-02-15 09:00:00+00:00,Need the group's view on book-to-screen adaptations. I want the read that makes the whole thing click. Please send your must-read. Bonus points if it's more thoughtful than whatever TikTok is doing with it today.,need the group s view on book to screen adaptations i want the read that makes the whole thing click please send your must read bonus points if it s more thoughtful than whatever tiktok is doing with it today ,5,5,10,London,Government,female
demo_shameless_community,Demo Shameless Community,post,c9f7127c-9264-451c-b158-7b0ccf7aff0b,c9f7127c-9264-451c-b158-7b0ccf7aff0b,,3c46fc4c-22a4-4dca-9078-1eb0d5d529cc,mads,2026-02-15 18:51:00+00:00,I keep circling back to reality TV villains. I need the intelligent-but-not-too-serious version of this conversation. Hit me with your smartest dumb take.,i keep circling back to reality tv villains i need the intelligent but not too serious version of this conversation hit me with your smartest dumb take ,3,4,7,London,Legal,male
demo_shameless_community,Demo Shameless Community,comment,d4b7dda2-861b-4ba0-a0e0-4dc4f80852d3,c09b7467-d5f1-456c-8f6e-5d015f0248b7,,f5984d39-e284-42e8-8ba7-5bb425a0a5bc,hallezz,2026-02-15 19:00:00+00:00,"Yes, and the tone matters almost more than the facts.",yes and the tone matters almost more than the facts ,1,0,1,Bristol,Technology,male
demo_shameless_community,Demo Shameless Community,comment,6ff35f19-baf2-45d2-86ec-b945790893b1,c09b7467-d5f1-456c-8f6e-5d015f0248b7,,19f2ec2b-a1e3-4519-84fa-d81188027b81,nell_xo,2026-02-16 07:00:00+00:00,"I don't have a full thesis, but my gut says we're rewarding familiarity.",i don t have a full thesis but my gut says we re rewarding familiarity ,0,0,0,Sydney,Healthcare,male
demo_shameless_community,Demo Shameless Community,comment,24b17c62-08a5-4303-8eae-30957777ca55,c9f7127c-9264-451c-b158-7b0ccf7aff0b,,fa3fabd0-38ca-4d43-a274-3deee2633ae3,casshq,2026-02-16 09:51:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,for me it comes down to whether the person seems self aware or just strategic ,3,0,3,Adelaide,Publishing,female
demo_shameless_community,Demo Shameless Community,comment,dc414508-62f9-4cdb-8659-fe461058ea4c,c9f7127c-9264-451c-b158-7b0ccf7aff0b,24b17c62-08a5-4303-8eae-30957777ca55,66c36fbf-b638-48b9-82db-f015331857ba,isla_x,2026-02-16 15:51:00+00:00,Small addition: i think the internet is flattening the most interesting part of it.,small addition i think the internet is flattening the most interesting part of it ,1,0,1,Manchester,Student,female
demo_shameless_community,Demo Shameless Community,comment,030706e1-9c20-45bf-87b8-cf29e03ff65b,c9f7127c-9264-451c-b158-7b0ccf7aff0b,,26ea0c6b-e2be-4c73-8b4a-ea05405e5aaf,willa55,2026-02-16 18:51:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,for me it comes down to whether the person seems self aware or just strategic ,0,0,0,Gold Coast,Student,prefer_not_to_say
demo_shameless_community,Demo Shameless Community,post,45d2fb24-52fa-4261-a4b3-e3ccf5ecdc76,45d2fb24-52fa-4261-a4b3-e3ccf5ecdc76,,2b45a69d-9c7d-49d0-b5e6-f94c40a15556,kate92,2026-02-16 21:22:00+00:00,Who has the best take on movie press tours? Feels like there is a more interesting angle here than the obvious one. Share your thought.,who has the best take on movie press tours feels like there is a more interesting angle here than the obvious one share your thought ,0,1,1,Adelaide,Technology,male
demo_shameless_community,Demo Shameless Community,comment,feed2209-c8db-41fe-966f-04e52303a19e,c9f7127c-9264-451c-b158-7b0ccf7aff0b,24b17c62-08a5-4303-8eae-30957777ca55,0bf84a80-6729-4c12-80af-652ef37f5f0b,beth,2026-02-17 00:51:00+00:00,Small addition: i would love a longer episode on this because the nuance disappears in clips.,small addition i would love a longer episode on this because the nuance disappears in clips ,2,0,2,Christchurch,Technology,female
demo_shameless_community,Demo Shameless Community,comment,ea4e9456-d134-435b-b35c-b15c8c6c734b,c09b7467-d5f1-456c-8f6e-5d015f0248b7,,971b74b9-34b6-4d68-b86b-6374e2cf764f,remis,2026-02-17 01:00:00+00:00,"I don't even fully disagree, I just think people overcorrect online.",i don t even fully disagree i just think people overcorrect online ,2,0,2,Bristol,Nonprofit,male
demo_shameless_community,Demo Shameless Community,comment,d3226735-e74d-4a3c-a8f7-72be75d8a0f5,45d2fb24-52fa-4261-a4b3-e3ccf5ecdc76,,6d66c1c2-9ed8-4b9e-bc4b-720a027cfcc6,lottiea,2026-02-17 01:22:00+00:00,My take is less dramatic: people just want a neat story arc.,my take is less dramatic people just want a neat story arc ,2,0,2,Singapore,Consulting,male
demo_shameless_community,Demo Shameless Community,comment,bde54e29-ea72-4537-aa73-39552fcdc7eb,c09b7467-d5f1-456c-8f6e-5d015f0248b7,,92a2012e-738d-4a74-becf-07dd07ab44f7,lila,2026-02-17 13:00:00+00:00,The most revealing part is always what gets framed as relatable.,the most revealing part is always what gets framed as relatable ,0,0,0,Wellington,Advertising,female
demo_shameless_community,Demo Shameless Community,post,d9bb1bd3-1106-4db0-9c63-2968dd55af46,d9bb1bd3-1106-4db0-9c63-2968dd55af46,,f5984d39-e284-42e8-8ba7-5bb425a0a5bc,hallezz,2026-02-17 18:42:00+00:00,Can someone explain why microtrend fatigue keeps coming back? I need the intelligent-but-not-too-serious version of this conversation. Hit me with your best Substack. Curious whether people changed their mind over the last few weeks.,can someone explain why microtrend fatigue keeps coming back i need the intelligent but not too serious version of this conversation hit me with your best substack curious whether people changed their mind over the last few weeks ,3,5,8,Bristol,Technology,male
demo_shameless_community,Demo Shameless Community,post,7e509fbc-9b1b-4e25-a0de-2eab1a6baca9,7e509fbc-9b1b-4e25-a0de-2eab1a6baca9,,2b45a69d-9c7d-49d0-b5e6-f94c40a15556,kate92,2026-02-17 21:27:00+00:00,What are we all thinking about brand founder scandals right now? I need the intelligent-but-not-too-serious version of this conversation. Hit me with your reading rec. Curious whether people changed their mind over the last few weeks.,what are we all thinking about brand founder scandals right now i need the intelligent but not too serious version of this conversation hit me with your reading rec curious whether people changed their mind over the last few weeks ,3,3,6,Adelaide,Technology,male
demo_shameless_community,Demo Shameless Community,comment,53cdb2c7-2aaf-487b-8a15-76ea344ccb98,c09b7467-d5f1-456c-8f6e-5d015f0248b7,6ff35f19-baf2-45d2-86ec-b945790893b1,3c46fc4c-22a4-4dca-9078-1eb0d5d529cc,mads,2026-02-18 01:00:00+00:00,"Totally, but i keep coming back to who benefits from the framing.",totally but i keep coming back to who benefits from the framing ,0,0,0,London,Legal,male
demo_shameless_community,Demo Shameless Community,comment,bbe68d1f-e7ad-470c-a70f-89df924091d3,7e509fbc-9b1b-4e25-a0de-2eab1a6baca9,,ec455a41-4c72-4c7d-9ace-89f42929f39e,brookea,2026-02-18 03:27:00+00:00,I think we pretend these conversations are about ethics when half the time they are about taste.,i think we pretend these conversations are about ethics when half the time they are about taste ,1,0,1,London,Student,female
demo_shameless_community,Demo Shameless Community,post,04381e62-55ea-415f-bb7d-438aabb21a79,04381e62-55ea-415f-bb7d-438aabb21a79,,7f39d49f-9c12-4e0e-a1b9-39bed12bbf31,gemmanotes,2026-02-18 08:15:00+00:00,Who has the best take on comfort rewatches? I keep hearing versions of the same argument and want something smarter than the timeline. Drop your show rec. Curious whether people changed their mind over the last few weeks.,who has the best take on comfort rewatches i keep hearing versions of the same argument and want something smarter than the timeline drop your show rec curious whether people changed their mind over the last few weeks ,1,3,4,Wellington,Technology,non_binary
demo_shameless_community,Demo Shameless Community,comment,b7b6de99-7c64-4710-a050-03f0861360d1,d9bb1bd3-1106-4db0-9c63-2968dd55af46,,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-02-18 09:42:00+00:00,"I don't have a full thesis, but my gut says we're rewarding familiarity.",i don t have a full thesis but my gut says we re rewarding familiarity ,1,0,1,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,comment,f40ebf7b-f463-412d-9d1b-ab18f37f6846,04381e62-55ea-415f-bb7d-438aabb21a79,,36440350-a43e-4388-b514-a9a691954bc9,mae,2026-02-18 11:15:00+00:00,"I don't have a full thesis, but my gut says we're rewarding familiarity.",i don t have a full thesis but my gut says we re rewarding familiarity ,1,0,1,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,comment,b747a3c2-b4f7-408d-b0c6-9bae353960e9,7e509fbc-9b1b-4e25-a0de-2eab1a6baca9,,af539199-de83-4688-9b2a-e07b09231d2a,delia_daily,2026-02-18 12:27:00+00:00,Honestly I think audience fatigue is doing half the work here.,honestly i think audience fatigue is doing half the work here ,1,0,1,Melbourne,Finance,non_binary
demo_shameless_community,Demo Shameless Community,comment,606ba6b9-2c7f-4831-b0ab-0521aaa0a1f7,04381e62-55ea-415f-bb7d-438aabb21a79,f40ebf7b-f463-412d-9d1b-ab18f37f6846,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-02-18 13:15:00+00:00,Small addition: there is also a class angle here that people skip past.,small addition there is also a class angle here that people skip past ,1,0,1,Newcastle,Hospitality,female
demo_shameless_community,Demo Shameless Community,comment,e08e0102-a0aa-464c-9a7c-6ef2eb641c39,04381e62-55ea-415f-bb7d-438aabb21a79,,7b71142d-776d-422c-9dd8-e8a1db4563e1,layla,2026-02-18 14:15:00+00:00,"I don't have a full thesis, but my gut says we're rewarding familiarity.",i don t have a full thesis but my gut says we re rewarding familiarity ,2,0,2,Wellington,Marketing,female
demo_shameless_community,Demo Shameless Community,comment,cbea9f7f-5a43-403a-842d-7918ca27a59c,7e509fbc-9b1b-4e25-a0de-2eab1a6baca9,,46700dca-926f-4da6-8b42-bd0228cb799e,remi22,2026-02-18 15:27:00+00:00,There is also a class angle here that people skip past.,there is also a class angle here that people skip past ,0,0,0,Sydney,Healthcare,female
demo_shameless_community,Demo Shameless Community,post,033994b2-ad20-420d-9965-d280108ca03a,033994b2-ad20-420d-9965-d280108ca03a,,64bf7b66-caf8-4812-90d6-79cc29ed42f0,elsie_club,2026-02-18 18:15:00+00:00,Can someone explain why podcast guest episodes keeps coming back? I want the read that makes the whole thing click. Please send your opinion.,can someone explain why podcast guest episodes keeps coming back i want the read that makes the whole thing click please send your opinion ,3,1,4,Canberra,Education,non_binary
demo_shameless_community,Demo Shameless Community,post,66f1bd4d-6441-4532-a12b-06949c949a7a,66f1bd4d-6441-4532-a12b-06949c949a7a,,3c46fc4c-22a4-4dca-9078-1eb0d5d529cc,mads,2026-02-18 19:47:00+00:00,Is anyone else fully locked into reality TV villains discourse? Feels like there is a more interesting angle here than the obvious one. Share your smartest dumb take. Curious whether people changed their mind over the last few weeks.,is anyone else fully locked into reality tv villains discourse feels like there is a more interesting angle here than the obvious one share your smartest dumb take curious whether people changed their mind over the last few weeks ,3,3,6,London,Legal,male
demo_shameless_community,Demo Shameless Community,comment,3b7edcce-4e53-430d-bd1d-6b9f0d3b79dd,66f1bd4d-6441-4532-a12b-06949c949a7a,,6d66c1c2-9ed8-4b9e-bc4b-720a027cfcc6,lottiea,2026-02-18 23:47:00+00:00,"I don't have a full thesis, but my gut says we're rewarding familiarity.",i don t have a full thesis but my gut says we re rewarding familiarity ,1,0,1,Singapore,Consulting,male
demo_shameless_community,Demo Shameless Community,comment,bfe80a14-0d5e-479f-b445-677012076226,66f1bd4d-6441-4532-a12b-06949c949a7a,,6282edfc-8011-4fa6-b0a1-a461e37f1c3b,dani54,2026-02-19 02:47:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,for me it comes down to whether the person seems self aware or just strategic ,0,0,0,Melbourne,Healthcare,prefer_not_to_say
demo_shameless_community,Demo Shameless Community,comment,a50eea8e-f102-4e03-a1e6-fc2aa0baf5fd,d9bb1bd3-1106-4db0-9c63-2968dd55af46,,5ba27d3d-ac03-42e9-931a-893a0bc836f6,nia,2026-02-19 03:42:00+00:00,"Yes, and the tone matters almost more than the facts.",yes and the tone matters almost more than the facts ,0,0,0,Bristol,Fashion,female
demo_shameless_community,Demo Shameless Community,comment,8e717006-ec73-4a05-ae60-448492566c39,d9bb1bd3-1106-4db0-9c63-2968dd55af46,,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-02-19 05:42:00+00:00,My unglamorous answer is that PR teams are better at shaping the vibe than the substance.,my unglamorous answer is that pr teams are better at shaping the vibe than the substance ,1,0,1,Newcastle,Hospitality,female
demo_shameless_community,Demo Shameless Community,comment,96188bbc-1926-4f39-9627-f972de9ad9a3,033994b2-ad20-420d-9965-d280108ca03a,,8c3853ef-e9fd-489e-a00e-c4e6de6388c3,soph,2026-02-19 06:15:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,for me it comes down to whether the person seems self aware or just strategic ,1,0,1,Bristol,Healthcare,female
demo_shameless_community,Demo Shameless Community,comment,4522c9a6-c186-41af-9b9f-a01c90c59c23,d9bb1bd3-1106-4db0-9c63-2968dd55af46,,19f2ec2b-a1e3-4519-84fa-d81188027b81,nell_xo,2026-02-19 11:42:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,for me it comes down to whether the person seems self aware or just strategic ,2,0,2,Sydney,Healthcare,male
demo_shameless_community,Demo Shameless Community,comment,9bde5855-1dae-4a2d-9c48-b5f839484eb4,d9bb1bd3-1106-4db0-9c63-2968dd55af46,,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-02-19 13:42:00+00:00,I would love a longer episode on this because the nuance disappears in clips.,i would love a longer episode on this because the nuance disappears in clips ,2,0,2,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,comment,05857726-b6ef-405f-8437-4a94c7999506,66f1bd4d-6441-4532-a12b-06949c949a7a,,b3cbce25-bcfc-4039-8e81-460817f8514c,poppy_club,2026-02-19 20:47:00+00:00,I would love a longer episode on this because the nuance disappears in clips.,i would love a longer episode on this because the nuance disappears in clips ,0,0,0,London,Government,female
demo_shameless_community,Demo Shameless Community,post,57efd739-b593-4cff-8907-c57dcc1542c3,57efd739-b593-4cff-8907-c57dcc1542c3,,8c3853ef-e9fd-489e-a00e-c4e6de6388c3,soph,2026-02-21 12:27:00+00:00,Need the group's view on PR relationships. Trying to separate what is actually interesting from what is just loud online. Would love your spiciest theory. Bonus points if it's more thoughtful than whatever TikTok is doing with it today.,need the group s view on pr relationships trying to separate what is actually interesting from what is just loud online would love your spiciest theory bonus points if it s more thoughtful than whatever tiktok is doing with it today ,0,1,1,Bristol,Healthcare,female
demo_shameless_community,Demo Shameless Community,comment,b60e76d0-51ef-4189-88fd-ccb0247bdc9e,57efd739-b593-4cff-8907-c57dcc1542c3,,fa3fabd0-38ca-4d43-a274-3deee2633ae3,casshq,2026-02-21 20:27:00+00:00,My take is less dramatic: people just want a neat story arc.,my take is less dramatic people just want a neat story arc ,0,0,0,Adelaide,Publishing,female
demo_shameless_community,Demo Shameless Community,post,7c559900-3e3b-473f-ac91-867324296eef,7c559900-3e3b-473f-ac91-867324296eef,,f6819374-e53e-4919-90db-67893b46a553,tess,2026-02-24 10:18:00+00:00,Is anyone else fully locked into wellness rebrands discourse? I want the read that makes the whole thing click. Please send your sharpest piece.,is anyone else fully locked into wellness rebrands discourse i want the read that makes the whole thing click please send your sharpest piece ,2,3,5,Sydney,Education,female
demo_shameless_community,Demo Shameless Community,comment,ff9d3cda-81f9-4d9a-b2c8-135242b1c26b,7c559900-3e3b-473f-ac91-867324296eef,,19f2ec2b-a1e3-4519-84fa-d81188027b81,nell_xo,2026-02-24 13:18:00+00:00,"I had not thought about it that way, but that feels right.",i had not thought about it that way but that feels right ,1,0,1,Sydney,Healthcare,male
demo_shameless_community,Demo Shameless Community,comment,bd6064aa-3ff8-471c-a2c0-1eedc3f2a976,7c559900-3e3b-473f-ac91-867324296eef,,c46eb7b5-1cd6-4b09-97c3-0cb70933c953,fern,2026-02-24 19:18:00+00:00,This is why I miss slower media cycles.,this is why i miss slower media cycles ,0,0,0,Manchester,Consulting,female
demo_shameless_community,Demo Shameless Community,comment,fcf0aa08-3e57-4a86-8b7a-86641fa24c02,7c559900-3e3b-473f-ac91-867324296eef,,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-02-25 01:18:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,for me it comes down to whether the person seems self aware or just strategic ,1,0,1,Newcastle,Hospitality,female
demo_shameless_community,Demo Shameless Community,post,12fd3bb1-5fe1-43de-9573-8e9ba31b4da9,12fd3bb1-5fe1-43de-9573-8e9ba31b4da9,,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-02-25 09:55:00+00:00,What are we all thinking about redemption arcs right now? Feels like there is a more interesting angle here than the obvious one. Share your best nuanced take. Curious whether people changed their mind over the last few weeks.,what are we all thinking about redemption arcs right now feels like there is a more interesting angle here than the obvious one share your best nuanced take curious whether people changed their mind over the last few weeks ,2,2,4,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,comment,9e24f359-b54c-4369-b2fb-eca386e220eb,12fd3bb1-5fe1-43de-9573-8e9ba31b4da9,,4cca996c-dea3-42ff-aa43-0212eb63d16c,islax,2026-02-25 11:55:00+00:00,This is why I miss slower media cycles.,this is why i miss slower media cycles ,1,0,1,Gold Coast,Healthcare,female
demo_shameless_community,Demo Shameless Community,comment,b3c4dff6-2c9e-4494-a723-be2175ff5cb9,12fd3bb1-5fe1-43de-9573-8e9ba31b4da9,,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-02-25 14:55:00+00:00,"Yes, and the tone matters almost more than the facts.",yes and the tone matters almost more than the facts ,1,0,1,Newcastle,Hospitality,female
demo_shameless_community,Demo Shameless Community,post,3c7eea98-5f6e-4207-8a66-0364d68f5248,3c7eea98-5f6e-4207-8a66-0364d68f5248,,36440350-a43e-4388-b514-a9a691954bc9,mae,2026-02-28 08:08:00+00:00,Open thread for celebrity memoirs. I want the read that makes the whole thing click. Please send your essay or podcast.,open thread for celebrity memoirs i want the read that makes the whole thing click please send your essay or podcast ,1,2,3,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,comment,bab80173-0a0d-45cb-94c3-3a7f61b64422,3c7eea98-5f6e-4207-8a66-0364d68f5248,,b09208d7-39f5-4e12-b9b2-f069b81a344f,elsie,2026-02-28 16:08:00+00:00,"There is a good point buried in the mess, but people are reacting to the performance of it all.",there is a good point buried in the mess but people are reacting to the performance of it all ,1,0,1,Melbourne,Marketing,male
demo_shameless_community,Demo Shameless Community,comment,7cec3b39-e915-4d94-87be-b241096681b4,3c7eea98-5f6e-4207-8a66-0364d68f5248,,f5984d39-e284-42e8-8ba7-5bb425a0a5bc,hallezz,2026-02-28 18:08:00+00:00,I keep coming back to who benefits from the framing.,i keep coming back to who benefits from the framing ,1,0,1,Bristol,Technology,male
demo_shameless_community,Demo Shameless Community,post,ed7b8f54-d1a5-4f3a-941f-a7e75344195e,ed7b8f54-d1a5-4f3a-941f-a7e75344195e,,cdec4c8a-245c-45c0-b460-1088a8215823,freya,2026-02-28 19:39:00+00:00,Hot take request: Messy celeb interviews. Trying to separate what is actually interesting from what is just loud online. Would love your article.,hot take request messy celeb interviews trying to separate what is actually interesting from what is just loud online would love your article ,0,0,0,Brisbane,Technology,female
demo_shameless_community,Demo Shameless Community,post,4bc06f4b-4d4f-4bcc-b8de-3c49fae131eb,4bc06f4b-4d4f-4bcc-b8de-3c49fae131eb,,af539199-de83-4688-9b2a-e07b09231d2a,delia_daily,2026-03-02 10:33:00+00:00,Open thread for microtrend fatigue. This has been rattling around in my head since the latest episode. Keen for the community's best Substack.,open thread for microtrend fatigue this has been rattling around in my head since the latest episode keen for the community s best substack ,2,0,2,Melbourne,Finance,non_binary
demo_shameless_community,Demo Shameless Community,post,e31312cc-d03c-4cf9-95c6-d70a2055871c,e31312cc-d03c-4cf9-95c6-d70a2055871c,,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-03-03 13:51:00+00:00,Open thread for sad girl pop. I want the read that makes the whole thing click. Please send your take.,open thread for sad girl pop i want the read that makes the whole thing click please send your take ,3,0,3,Auckland,Healthcare,non_binary
demo_shameless_community,Demo Shameless Community,post,0e3815a8-14f2-4da9-bac0-254a9b9149de,0e3815a8-14f2-4da9-bac0-254a9b9149de,,92a2012e-738d-4a74-becf-07dd07ab44f7,lila,2026-03-03 20:27:00+00:00,I keep circling back to tabloid ethics. This has been rattling around in my head since the latest episode. Keen for the community's thoughtful take.,i keep circling back to tabloid ethics this has been rattling around in my head since the latest episode keen for the community s thoughtful take ,2,5,7,Wellington,Advertising,female
demo_shameless_community,Demo Shameless Community,post,dea130a3-c077-4e06-9ed9-928c02b1367d,dea130a3-c077-4e06-9ed9-928c02b1367d,,cdec4c8a-245c-45c0-b460-1088a8215823,freya,2026-03-03 20:51:00+00:00,What are we all thinking about Messy celeb interviews right now? I keep hearing versions of the same argument and want something smarter than the timeline. Drop your article.,what are we all thinking about messy celeb interviews right now i keep hearing versions of the same argument and want something smarter than the timeline drop your article ,2,2,4,Brisbane,Technology,female
demo_shameless_community,Demo Shameless Community,comment,0696ace3-946d-4bba-8ef4-2213175e25af,dea130a3-c077-4e06-9ed9-928c02b1367d,,2b45a69d-9c7d-49d0-b5e6-f94c40a15556,kate92,2026-03-04 00:51:00+00:00,There is also a class angle here that people skip past.,there is also a class angle here that people skip past ,1,0,1,Adelaide,Technology,male
demo_shameless_community,Demo Shameless Community,comment,7b441a78-0725-435b-a5e1-760e49d496ac,0e3815a8-14f2-4da9-bac0-254a9b9149de,,7f39d49f-9c12-4e0e-a1b9-39bed12bbf31,gemmanotes,2026-03-04 11:27:00+00:00,I think we pretend these conversations are about ethics when half the time they are about taste.,i think we pretend these conversations are about ethics when half the time they are about taste ,2,0,2,Wellington,Technology,non_binary
